id;latitude;longitude
mareuil-24;45.4506;0.452222
parcoul;45.2;0.033333
bussac;45.2667;0.6
saint-julien-de-crempse;44.95;0.533333
jayac;45.0333;1.33333
chapelle-gresignac;45.4;0.333333
tursac;44.9667;1.03333
champagnac-de-belair;45.4;0.7
tremolat;44.8833;0.833333
saint-front-la-riviere;45.4667;0.733333
molieres-24;44.8;0.833333
chapelle-aubareil;45.0167;1.18333
saint-pierre-de-frugie;45.5833;1
saint-privat-des-pres;45.2333;0.216667
bourdeix;45.5833;0.633333
blis-et-born;45.1833;0.9
chatres-24;45.1833;1.18333
montagrier;45.2667;0.483333
chanterac;45.1833;0.45
agonac;45.2833;0.75
feuillade-24;45.1167;1.4
saint-front-d-alemps;45.3167;0.783333
lamonzie-montastruc;44.9;0.583333
tocane-saint-apre;45.25;0.5
force-24;44.8667;0.366667
saint-astier-24;45.1453;0.528056
marsales;44.7;0.9
eyzies-de-tayac-sireuil;44.9356;1.01695
saint-sulpice-d-excideuil;45.3833;1
saint-antoine-d-auberoche;45.15;0.95
badefols-d-ans;45.2333;1.2
eyvirat;45.3167;0.75
boissiere-d-ans;45.2333;0.966667
vergt;45.0167;0.716667
beauregard-de-terrasson;45.15;1.21667
serres-et-montguyard;44.6739;0.453056
vallereuil;45.0667;0.516667
saint-severin-d-estissac;45.05;0.483333
milhac-d-auberoche;45.1167;0.916667
beauregard-et-bassac;44.9833;0.633333
lunas-24;44.9167;0.4
negrondes;45.35;0.866667
saint-paul-la-roche;45.4833;1
soudat;45.6167;0.583333
saint-crepin-de-richemont;45.4167;0.6
varaignes;45.6;0.533333
saint-mesmin-24;45.35;1.2
eygurande-et-gardedeuil;45.0667;0.133333
chavagnac-24;45.0833;1.36667
marnac;44.8333;1.01667
saint-sauveur-lalande;44.9833;0.233333
saint-marcory;44.7167;0.933333
sergeac;45;1.1
boisseuilh;45.2833;1.16667
calviac-en-perigord;44.8548;1.33361
issigeac;44.7333;0.6
gardonne;44.8333;0.35
fleix-24;44.8667;0.25
nojals-et-clotte;44.725;0.758611
roche-chalais;45.15;0.016667
eymet;44.6667;0.4
lusignac;45.3167;0.3
marsac-sur-l-isle;45.185;0.661389
baneuil;44.85;0.683333
annesse-et-beaulieu;45.1667;0.55
bouzic;44.7333;1.23333
saint-germain-du-salembre;45.1333;0.45
fougueyrolles;44.8667;0.166667
condat-sur-vezere;45.1167;1.23333
douville;45;0.583333
saint-leon-sur-vezere;45.0167;1.1
saint-pierre-d-eyraud;44.85;0.316667
peyrillac-et-millac;44.8833;1.4
pressignac-vicq;44.8953;0.721667
saint-front-sur-nizonne;45.4833;0.633333
bosset;44.95;0.35
doissat;44.7333;1.08333
cladech;44.8167;1.06667
savignac-de-nontron;45.55;0.716667
saint-laurent-des-vignes;44.8167;0.45
hautefort;45.25;1.15
monplaisant;44.7833;0.983333
coubjours;45.25;1.25
colombier-24;44.7667;0.533333
sarliac-sur-l-isle;45.2333;0.883333
saint-pierre-de-cole;45.3667;0.8
leguillac-de-l-auche;45.1848;0.556389
saint-chamassy;44.8667;0.916667
sourzac;45.05;0.4
creysse-24;44.85;0.566667
aubas;45.0833;1.2
saint-martial-viveyrol;45.35;0.333333
breuilh;45.0667;0.75
rampieux;44.7167;0.8
saint-vivien-24;44.8925;0.104722
saint-martin-des-combes;44.95;0.6
montferrand-du-perigord;44.75;0.866667
lavalade;44.6953;0.863333
bussiere-badil;45.65;0.6
thenac-24;44.75;0.333333
vendoire;45.4167;0.3
florimont-gaumier;44.6992;1.23945
bouteilles-saint-sebastien;45.3333;0.3
chapelle-montabourlet;45.4;0.466667
saint-pantaly-d-ans;45.25;1
monbazillac;44.7833;0.5
vergt-de-biron;44.6333;0.841667
saint-germain-de-belves;44.8;1.03333
javerlhac-et-la-chapelle-saint-robert;45.5698;0.560556
sainte-croix-24;44.7398;0.830833
payzac-24;45.4012;1.21778
creyssac;45.3;0.55
sorges;45.3;0.866667
terrasson-lavilledieu;45.1308;1.30194
grignols-24;45.0825;0.540556
notre-dame-de-sanilhac;45.1167;0.716667
saint-etienne-de-puycorbier;45.1;0.333333
saint-martial-d-artenset;45.0167;0.183333
montagnac-la-crempse;44.9833;0.55
saint-martin-de-gurson;44.9525;0.106944
villefranche-de-lonchat;44.9484;0.0572222
montfaucon-25;47.2333;6.08333
exincourt;47.5;6.83333
lanans;47.3;6.45
amondans;47.0667;6.03333
chamesey;47.2333;6.65
echay;47.05;5.95
barboux;47.1167;6.71667
liesle;47.05;5.81667
sechin;47.3333;6.28333
chapelle-d-huin;46.9333;6.16667
labergement-sainte-marie;46.7833;6.28333
gellin;46.7416;6.2515
indevillers;47.3167;6.95
rondefontaine;46.7328;6.18133
longevelle-les-russey;47.2256;6.65139
abbans-dessous;47.1333;5.88333
fourbanne;47.3333;6.3
longeville-25330;47.0333;6.23333
chemaudin;47.2167;5.9
arc-sous-cicon;47.05;6.38333
montancy;47.3667;7.01667
fins-25;47.0833;6.63333
brey-et-maison-du-bois;46.742;6.2517
ougney-douvot;47.3167;6.28333
plaimbois-du-miroir;47.1833;6.65
orve;47.3333;6.55
passavant;47.2833;6.38333
remondans-vaivre;47.3753;6.71334
montperreux;46.8333;6.33333
autechaux;47.3833;6.38333
thoraise;47.1667;5.9
hopital-saint-lieffroy;47.4;6.45
presentevillers;47.5;6.73333
mesandans;47.4333;6.36667
urtiere;47.25;6.93333
crosey-le-petit;47.35;6.48333
plaimbois-vennes;47.1833;6.55
dambenois;47.55;6.86667
paroy-25;47.05;5.88333
saint-georges-armont;47.4;6.55
luhier;47.1667;6.65
avilley;47.4333;6.26667
pretiere;47.45;6.61667
ouvans;47.2833;6.48333
vernoy-25;47.5667;6.68333
vernierfontaine;47.1;6.3
morteau;47.0667;6.61667
deservillers;47;6.06667
villers-sous-montrond;47.15;6.08333
naisey-les-granges;47.212;6.23695
longechaux;47.1667;6.43333
pierrefontaine-les-varans;47.2167;6.55
etupes;47.5;6.86667
grand-combe-des-bois;47.1333;6.8
arc-sous-montenot;46.9167;6
saint-julien-les-montbeliard;47.5167;6.71667
ferrieres-les-bois;47.2;5.8
fontenelle-montby;47.45;6.41667
montlebon;47.0333;6.61667
rigney;47.3833;6.18333
fourcatier-et-maison-neuve;46.7625;6.31778
champoux;47.3333;6.13333
dommartin-25;46.9167;6.31667
thurey-le-mont;47.3667;6.11667
adam-les-vercel;47.1667;6.4
chevroz;47.3333;6
rennes-sur-loue;47.0167;5.85
osse-25;47.2667;6.21667
montflovin;46.9833;6.45
veze-25;47.2167;6.06667
ecot;47.4333;6.73333
montbeno台t;46.9833;6.46667
goux-sous-landet;47.0833;5.93333
nans-sous-sainte-anne;46.9833;6
peseux-25;47.3164;6.67973
labergement-du-navois;46.9667;6.08333
mondon;47.45;6.31667
autechaux-roide;47.3833;6.81667
bethoncourt;47.5333;6.8
puy-25;47.35;6.23333
etrappe;47.4667;6.58333
venise;47.35;6.11667
puessans;47.4333;6.31667
tallenay;47.3;6.03333
montivernage;47.3167;6.43333
bulle;46.9;6.23333
dannemarie-25;47.3833;6.9
nommay;47.5333;6.85
goux-les-dambelin;47.4;6.66667
brognard;47.5333;6.86667
saint-antoine-25;46.7833;6.33333
raynans;47.5333;6.71667
gevresin;46.9667;6.05
rouhe;47.0833;5.96667
dambelin;47.3833;6.68333
liebvillers;47.3333;6.78333
frasne;46.8556;6.15973
chaucenne;47.2833;5.9
rognon;47.4167;6.31667
champagney-25;47.2559;5.90584
hopitaux-vieux;46.7833;6.36667
chaleze;47.2667;6.08333
aibre;47.55;6.7
noel-cerneux;47.1;6.66667
laissey;47.3;6.23333
passonfontaine;47.1;6.41667
etrabonne;47.2333;5.75
montfort-25;47.0667;5.9
allies;46.95;6.45
remoray-boujeons;46.7675;6.23889
valdahon;47.1498;6.34473
narbief;47.1333;6.7
rancenay;47.1833;5.95
laire;47.55;6.73333
chaux-les-passavant;47.2333;6.36667
uzelle;47.4667;6.43333
noironte;47.2667;5.88333
anteuil;47.3833;6.56667
saint-julien-les-russey;47.2173;6.72445
epenouse;47.2167;6.4
velesmes-essarts;47.1833;5.86667
reugney;47.0167;6.15
lavans-vuillafans;47.0833;6.25
bonnevaux-25;46.8167;6.18333
epenoy;47.1333;6.36667
montenois;47.5;6.66667
lomont-sur-crete;47.3333;6.43333
pierrefontaine-les-blamont;47.3756;6.83917
mamirolle;47.2;6.16667
vyt-les-belvoir;47.35;6.61667
ronchaux;47.05;5.9
vieilley;47.3333;6.08333
courtefontaine-25;47.3167;6.91667
thiebouhans;47.2833;6.85
guillon-les-bains;47.3167;6.4
corcondray;47.2333;5.83333
sombacour;46.95;6.26667
charbonnieres-les-sapins;47.15;6.21667
geney;47.4833;6.56667
vanclans;47.1;6.36667
domprel;47.2;6.46667
pessans;47.0667;5.88333
saraz;47;5.98333
hauterive-la-fresse;46.9667;6.45
miserey-salines;47.2833;5.96667
sancey-le-grand;47.3;6.58333
braillans;47.3088;6.09182
jougne;46.7667;6.4
nancray;47.25;6.18333
arcey-25;47.5167;6.66667
bartherans;47.0333;5.93333
grand-charmont;47.5333;6.83333
by;47.0167;5.9
voujeaucourt;47.4667;6.76667
ferrieres-le-lac;47.2667;6.9
villars-sous-dampjoux;47.35;6.76667
pouilley-les-vignes;47.25;5.93333
a跳ssey;47.2667;6.33333
glamondans;47.2667;6.28333
serre-les-sapins;47.25;5.93333
chantrans;47.05;6.15
lavernay;47.25;5.81667
bouclans;47.2333;6.25
gratteris;47.1833;6.13333
sommette;47.1833;6.51667
durnes;47.1;6.23333
terres-de-chaux;47.3187;6.73778
battenans-les-mines;47.4167;6.26667
chalezeule;47.2667;6.08333
allenjoie;47.5333;6.9
bief;47.3333;6.76667
rougemont-25;47.4833;6.35
rosieres-sur-barbeche;47.3167;6.66667
chatillon-guyotte;47.3333;6.16667
hyemondans;47.3833;6.65
roulans;47.3167;6.23333
soulce-cernay;47.3167;6.85
valentigney;47.4667;6.83333
arguel-25;47.2;6
amagney;47.3;6.15
trepot;47.1667;6.15
vellerot-les-vercel;47.25;6.45
geneuille;47.3167;5.96667
eysson;47.2;6.43333
roche-lez-beaupre;47.2762;6.11417
recologne-25;47.2667;5.83333
bosse-25;47.1333;6.65
franey;47.2667;5.81667
reculfoz;46.6917;6.16667
guyans-vennes;47.15;6.56667
glere;47.35;7
noirefontaine;47.35;6.76667
mesmay;47.0667;5.85
vuillecin;46.9333;6.31667
busy;47.1667;5.95
russey;47.1667;6.73333
vaire-le-petit;47.2833;6.15
germefontaine;47.2167;6.46667
rosureux;47.2167;6.68333
orgeans-blanchefontaine;47.2634;6.74362
bretigney;47.4833;6.63333
gouhelans;47.45;6.35
gilley-25;47.05;6.48333
isle-sur-le-doubs;47.45;6.58333
fourg;47.1;5.81667
chenecey-buillon;47.1333;5.96667
cour-saint-maurice;47.25;6.7
abbevillers;47.4333;6.91667
mont-de-vougney;47.2333;6.71667
ecurcey;47.4;6.81667
herimoncourt;47.4333;6.88333
malbrans;47.1167;6.08333
renedale;47.0178;6.27751
bouverans;46.85;6.2
mediere;47.45;6.6
huanne-montmartin;47.4333;6.35
grand-combe-chateleu;47.0262;6.57001
courtetain-et-salans;47.25;6.41667
montmahoux;46.9833;6.03333
courvieres;46.8667;6.11667
bourguignon;47.4167;6.78333
hopitaux-neufs;46.7833;6.38333
emagny;47.3167;5.86667
sainte-suzanne-25;47.5;6.76667
mont-de-laval;47.1667;6.63333
grosbois;47.35;6.3
abbenans;47.5;6.45
saint-vit;47.1833;5.81667
thulay;47.4167;6.86667
chatelblanc;46.675;6.11667
malans-25;47.0478;6.03084
chatillon-le-duc;47.3;6.01667
champlive;47.2833;6.25
routelle;47.1667;5.85
dung;47.5;6.75
vennes;47.1528;6.54723
beure;47.2;6
fontaine-les-clerval;47.4253;6.4714
consolation-maisonnettes;47.15;6.6
blussans;47.4333;6.6
tour-de-scay;47.3833;6.23333
jallerange;47.25;5.71667
verrieres-de-joux;46.8967;6.44917
dampjoux;47.35;6.76667
lods;47.05;6.25
bart;47.4833;6.76667
arcon-25;46.95;6.38333
flagey-rigney;47.4167;6.23333
pontarlier;46.9;6.36667
etouvans;47.4667;6.71667
seloncourt;47.4667;6.86667
branne-25;47.3833;6.46667
houtaud;46.9167;6.31667
semondans;47.55;6.7
boujailles;46.8833;6.08333
mandeure;47.45;6.8
gondenans-montby;47.4333;6.45
touillon-et-loutelet;46.7833;6.35
villeneuve-d-amont;46.9333;6.03333
flangebouche;47.1333;6.46667
magny-chatelard;47.2273;6.32139
fournet-blancheroche;47.1667;6.83333
nans-25;47.4833;6.41667
dompierre-les-tilleuls;46.8667;6.18333
riviere-drugeon;46.8667;6.21667
abbans-dessus;47.1167;5.88333
dampierre-sur-le-doubs;47.4667;6.73333
chaudefontaine-25;47.3333;6.16667
roches-les-blamont;47.4167;6.85
voillans;47.3833;6.41667
rang;47.4333;6.56667
chapelle-des-bois;46.6;6.11667
cusance;47.3167;6.41667
chaffois;46.9167;6.26667
avoudrey;47.1333;6.43333
meslieres;47.4167;6.88333
montussaint;47.4333;6.3
mancenans;47.45;6.53333
cotebrune;47.25;6.31667
soye;47.45;6.5
palise;47.3667;6.08333
verne;47.4;6.35
solemont;47.35;6.7
baume-les-dames;47.35;6.36667
bians-les-usiers;46.9667;6.26667
pouligney-lusans;47.3333;6.2
amathay-vesigneux;47.0167;6.2
esnans;47.3333;6.31667
avanne-aveney;47.2023;5.96417
etalans;47.15;6.26667
sainte-colombe-25;46.8833;6.26667
vennans;47.3333;6.23333
bonnevaux-le-prieure;47.1333;6.16667
cleron;47.0833;6.06667
vaux-les-pres;47.2333;5.88333
palantine;47.0833;5.95
arbouans;47.4833;6.81667
lombard-25;47.0773;5.85362
neuchatel-urtiere;47.3667;6.73333
ornans;47.1;6.15
colombier-fontaine;47.45;6.7
merey-sous-montrond;47.15;6.06667
rillans;47.4167;6.36667
cussey-sur-l-ognon;47.3333;5.93333
belvoir;47.3167;6.6
saint-hippolyte-25;47.3167;6.81667
montbeliard;47.5167;6.8
montgesoye;47.0833;6.2
cluse-et-mijoux;46.8833;6.38333
longeville-25650;47;6.46667
chateauvieux-les-fosses;47.0642;6.20195
auxon-dessus;47.3;5.96667
vaudrivillers;47.2833;6.43333
cuse-et-adrisans;47.4833;6.4
vandoncourt;47.4667;6.9
silley-amancey;47.0333;6.13333
lavans-quingey;47.0833;5.88333
vauclusotte;47.2833;6.73333
bretigney-notre-dame;47.3167;6.3
ecole-valentin;47.2723;5.98473
champvans-les-moulins;47.25;5.91667
petite-chaux;46.7;6.13333
badevel;47.5;6.93333
fessevillers;47.2833;6.91667
flagey-25;47.0333;6.11667
ma台che;47.25;6.8
crouzet;46.7;6.13333
audincourt;47.4833;6.83333
chevigney-sur-l-ognon;47.3;5.83333
desandans;47.5333;6.66667
cubrial;47.5;6.41667
chevillotte;47.22;6.16639
mathay;47.4333;6.78333
devecey;47.3333;6.01667
bonnetage;47.2;6.7
fontenelles;47.2;6.75
laviron;47.25;6.55
sarrageois;46.7253;6.21639
crouzet-migette;46.95;6.01667
saint-maurice-colombier;47.442;6.64473
placey;47.2667;5.85
luxiol;47.3833;6.35
cademene;47.1;6.03333
breteniere-25;47.3833;6.26667
marvelise;47.5167;6.6
adam-les-passavant;47.3;6.36667
vauchamps-25;47.2667;6.25
charmauvillers;47.2333;6.91667
vellerot-les-belvoir;47.35;6.6
malpas;46.8333;6.28333
faimbe;47.4833;6.61667
villers-saint-martin;47.35;6.41667
glay;47.4;6.88333
val-de-roulans;47.3667;6.26667
saint-hilaire-25;47.3333;6.25
goumois;47.2667;6.95
lanthenans;47.4;6.63333
auxon-dessous;47.3;5.95
villars-sous-ecot;47.4167;6.7
orsans-25;47.25;6.38333
clerval;47.4;6.5
gonsans;47.2333;6.3
taillecourt;47.5;6.85
crosey-le-grand;47.35;6.53333
longemaison;47.0833;6.46667
lantenne-vertiere;47.2333;5.78333
chasnans;47.0833;6.31667
beutal;47.4667;6.65
rahon-25;47.3167;6.58333
saint-point-lac;46.8167;6.3
sainte-marie-25;47.5;6.7
pompierre-sur-doubs;47.4167;6.51667
valonne;47.35;6.66667
montagney-servigney;47.4812;6.3064
vernois-les-belvoir;47.3167;6.65
vaux-et-chantegrue;46.8;6.25
montrond-le-chateau;47.1333;6.05
echenans;47.5262;6.69528
hyevre-magny;47.3667;6.43333
bonnal;47.5;6.35
metabief;46.7833;6.35
guyans-durnes;47.1167;6.25
levier;46.95;6.13333
chevigney-les-vercel;47.1637;6.37167
memont;47.1562;6.68167
blarians;47.4167;6.18333
rochejean;46.75;6.3
tallans;47.4167;6.28333
frambouhans;47.2167;6.76667
osselle;47.1333;5.85
berche;47.4667;6.75
franois;47.2333;5.93333
vieux-charmont;47.5167;6.83333
villers-chief;47.2333;6.45
vaire-arcier;47.2831;6.15251
belmont-25;47.2209;6.36639
rurey;47.1;6.01667
surmont;47.2833;6.61667
chenalotte;47.1167;6.68333
pont-les-moulins;47.3167;6.36667
villers-buzon;47.2333;5.85
hyevre-paroisse;47.3667;6.43333
scey-maisieres;47.1006;6.07556
vaufrey;47.35;6.91667
burgille;47.2667;5.78333
accolans;47.5;6.53333
malbuisson;46.8;6.3
charquemont;47.2167;6.81667
montjoie-le-chateau;47.35;6.9
athose;47.0833;6.31667
mercey-le-grand;47.2167;5.73333
trevillers;47.2833;6.86667
laval-le-prieure;47.1833;6.61667
orchamps-vennes;47.1333;6.53333
verrieres-du-grosbois;47.2009;6.27695
doubs;46.9333;6.35
courcelles-les-montbeliard;47.5;6.78612
voires;47.1;6.25
pouilley-francais;47.2;5.85
moutherot;47.25;5.73333
valleroy-25;47.3833;6.11667
fallerans;47.1333;6.28333
gemonval;47.5333;6.58333
belieu;47.1167;6.63333
cendrey;47.4;6.25
septfontaines;46.9833;6.18333
fontain;47.2;6.01667
villers-le-lac;47.0667;6.66667
bizot;47.1333;6.66667
valoreille;47.3;6.75
ecouvotte;47.3333;6.25
onans;47.5;6.61667
battenans-varin;47.2489;6.71195
sainte-anne-25;46.95;5.98333
villars-saint-georges;47.1167;5.83333
landresse;47.25;6.46667
breseux;47.2667;6.81667
etray;47.1167;6.35
bournois;47.5;6.5
allondans;47.5167;6.75
epeugney;47.1167;6.03333
roche-les-clerval;47.3667;6.48333
cernay-l-eglise;47.2667;6.83333
issans;47.5333;6.73333
larnod;47.1833;5.96667
torpes-25;47.1667;5.88333
saone;47.2333;6.11667
fournets-luisans;47.1117;6.56251
aubonne;47.0333;6.33333
bugny;47;6.35
longevelle-sur-doubs;47.45;6.65
belleherbe;47.2667;6.66667
feule;47.35;6.73333
vaucluse;47.25;6.68333
bannans;46.8833;6.23333
sancey-le-long;47.3;6.6
ouhans;47;6.3
merey-vieilley;47.3333;6.06667
vergranne;47.4167;6.4
santoche;47.4;6.51667
pointvillers;47.0667;5.9
silley-blefond;47.3167;6.33333
buffard;47.0333;5.83333
pontets;46.7167;6.16667
villers-la-combe;47.2333;6.45
provenchere-25;47.2833;6.65
damprichard;47.25;6.88333
sochaux;47.5167;6.83333
morre;47.2333;6.06667
loray;47.15;6.5
vercel-villedieu-le-camp;47.1833;6.4
villers-grelot;47.35;6.23333
fleurey;47.3;6.78333
berthelange;47.2;5.78333
plains-et-grands-essarts;47.3037;6.89473
mazerolles-le-salin;47.2333;5.86667
belfays;47.2667;6.9
dannemarie-sur-crete;47.2;5.86667
randevillers;47.3167;6.51667
myon;47.0167;5.93333
dampierre-les-bois;47.5;6.91667
samson;47.05;5.88333
moncey;47.3667;6.11667
trouvans;47.4167;6.35
tarcenay;47.15;6.11667
fuans;47.1333;6.58333
gennes-25;47.25;6.11667
vellevans;47.3167;6.5
thise;47.2833;6.08333
nods;47.1;6.33333
ecorces;47.2167;6.8
pelousey;47.2833;5.91667
lougres;47.4667;6.68333
corcelles-ferrieres;47.2273;5.80973
courcelles-25;47.0939;5.95695
chamesol;47.35;6.83333
montbeliardot;47.1833;6.65
bavans;47.4833;6.73333
cubry;47.5;6.41667
bondeval;47.45;6.85
breres;47.0589;5.86028
cessey;47.1;5.91667
cussey-sur-lison;47.0598;5.95556
blussangeaux;47.4333;6.61667
viethorey;47.4333;6.43333
breconchaux;47.3333;6.26667
mouthier-haute-pierre;47.0333;6.26667
echevannes-25;47.0742;6.23084
ruffey-le-chateau;47.2833;5.8
blamont-25;47.3833;6.85
chouzelot;47.1;5.9
montferrand-le-chateau;47.1833;5.93333
germondans;47.4167;6.18333
arc-et-senans;47.0333;5.76667
eternoz;47;6.03333
corcelle-mieslot;47.3667;6.18333
charmoille-25;47.25;6.66667
fesches-le-chatel;47.5167;6.9
byans-sur-doubs;47.1167;5.86667
sourans;47.4;6.63333
quingey;47.1;5.88333
montecheroux;47.35;6.8
audeux;47.2667;5.88333
granges-narboz;46.8833;6.31667
froidevaux;47.3;6.7
chassagne-saint-denis;47.0833;6.11667
charnay-25;47.1333;5.95
montandon;47.3;6.83333
amancey;47.0333;6.08333
romain-25;47.4431;6.37445
vuillafans;47.0667;6.21667
marchaux;47.3167;6.13333
besancon;47.25;6.03333
fontenotte;47.3833;6.31667
bretonvillers;47.2167;6.63333
villars-les-blamont;47.3667;6.86667
villers-sous-chalamont;46.9;6.05
planee;46.8333;6.28333
fertans;47.05;6.06667
saint-gorgon-main;47.0167;6.33333
oye-et-pallet;46.85;6.33333
dammartin-les-templiers;47.2833;6.26667
grange-25;47.2833;6.66667
bonnay-25;47.3333;6.05
hautepierre-le-chatelet;47.0484;6.28834
vorges-les-pins;47.15;5.93333
gondenans-les-moulins;47.4667;6.38333
foucherans-25;47.1573;6.13667
novillars;47.2833;6.13333
grandfontaine-25;47.2;5.9
rougemontot;47.4;6.26667
tressandans;47.5;6.33333
appenans;47.4428;6.56501
fourgs;46.8333;6.41667
roset-fluans;47.1634;5.82584
rignosot;47.3833;6.2
pont-de-roide;47.3833;6.76667
deluz;47.3;6.2
servin;47.3;6.46667
grangettes;46.8333;6.31667
ollans;47.4167;6.25
goux-les-usiers;46.9667;6.28333
mancenans-lizerne;47.2667;6.78333
grandfontaine-sur-creuse;47.2;6.45
chaux-25;47.0167;6.43333
burnevillers;47.3167;7
bolandoz;47.0167;6.11667
courchapon;47.2667;5.75
villedieu-25;46.725;6.24167
maisons-du-bois-lievremont;46.9673;6.42028
boussieres;47.15;5.9
longevilles-mont-d-or;46.75;6.2931
sauvagney;47.3333;5.9
pirey;47.2667;5.96667
rantechaux;47.1167;6.38333
bremondans;47.2333;6.4
chazot;47.3333;6.55
chatillon-sur-lison;47.0639;5.98223
tournans;47.4167;6.33333
moncley;47.3167;5.9
hopital-du-grosbois;47.1667;6.23333
pugey;47.1833;5.98333
ville-du-pont;47;6.48333
dasle;47.4833;6.9
lizine;47.05;6
chay-25;47.0333;5.86667
saules-25;47.1167;6.2
gras-25;47;6.55
saint-juan;47.2833;6.36667
chaux-les-clerval;47.3833;6.51667
combes-25;47.0667;6.55
chaux-neuve;46.6781;6.13528
mouthe;46.7167;6.16667
evillers;47;6.23333
merindol-les-oliviers;44.2667;5.16667
saint-bonnet-de-valclerieux;45.2;5.15
saint-nazaire-le-desert;44.5667;5.28333
granges-gontardes;44.4167;4.76667
grand-serre;45.2667;5.1
montjoyer;44.4667;4.85
chaudiere;44.6333;5.21667
montbrison-sur-lez;44.4417;5.01667
orcinas;44.5333;5.13333
poyols;44.6;5.41667
barret-de-lioure;44.1833;5.5
rochefourchat;44.6;5.25
motte-chalancon;44.4833;5.38333
saint-gervais-sur-roubion;44.5667;4.88333
bouvieres;44.5;5.21667
peyrus;44.9167;5.1
montferrand-la-fare;44.36;5.44973
montsegur-sur-lauzon;44.35;4.86667
roussieux;44.3333;5.46667
bellecombe-tarendol;44.35;5.35
saint-paul-les-romans;45.0667;5.13333
propiac;44.2833;5.2
cornillac;44.45;5.38333
glandage;44.6833;5.6
baume-de-transit;44.35;4.86667
laveyron;45.2;4.83333
buis-les-baronnies;44.2667;5.26667
fay-le-clos;45.2167;4.91667
montaulieu;44.35;5.21667
pennes-le-sec;44.6333;5.31667
montauban-sur-l-ouveze;44.2667;5.5
saint-vincent-la-commanderie;44.9333;5.11667
montfroc;44.1833;5.63333
chatuzange-le-goubet;45;5.08333
saint-bardoux;45.0833;5
veaunes;45.0833;4.91667
chantemerle-les-bles;45.1;4.91667
bren;45.1333;4.93333
roynac;44.6333;4.93333
nyons;44.3667;5.13333
romans-sur-isere;45.05;5.05
motte-fanjas;45.05;5.26667
chabrillan;44.7167;4.93333
aurel-26;44.7;5.3
ponsas;45.1667;4.85
sainte-eulalie-en-royans;45.0475;5.34139
montrigaud;45.2167;5.13333
monteleger;44.8667;4.93333
chaffal;44.8667;5.18333
roche-de-glun;45;4.85
saint-vallier-26;45.1667;4.81667
begude-de-mazenc;44.5333;4.93333
montreal-les-sources;44.4;5.3
montjoux;44.5;5.1
salles-sous-bois;44.45;4.93333
valaurie;44.4167;4.81667
coucourde;44.65;4.78333
chavannes-26;45.0833;4.85
saulce-sur-rhone;44.7;4.78333
pegue;44.4333;5.05
valence-26;44.9333;4.9
crest-26;44.7333;5.03333
eygaliers;44.2333;5.28333
aubenasson;44.6833;5.15
saint-maurice-sur-eygues;44.3;5.01667
eygluy-escoulin;44.7892;5.19528
ferrassieres;44.1333;5.48333
chateauneuf-sur-isere;45.0139;4.93473
saint-julien-en-quint;44.8333;5.3
cornillon-sur-l-oule;44.4667;5.36667
ambonil;44.7833;4.9
pelonne;44.3833;5.38333
saint-agnan-en-vercors;44.9333;5.41667
chatillon-en-diois;44.6833;5.46667
espeluche;44.5167;4.81667
die;44.75;5.36667
establet;44.5167;5.45
livron-sur-drome;44.7667;4.85
grane;44.7333;4.91667
villebois-les-pins;44.3167;5.6
eyroles;44.4167;5.21667
saou;44.65;5.06667
anneyron;45.2667;4.9
sainte-jalle;44.3333;5.28333
mirabel-aux-baronnies;44.3;5.1
roussas;44.4333;4.8
benivay-ollon;44.3;5.18333
